user_id,signup_date,country,device_type,age_group,acquisition_channel
U035231,2026-03-20,Australia,Tablet,45-54,Organic
U035232,2026-03-17,Germany,Mobile,18-24,Paid Search
U035233,2026-03-16,USA,Desktop,18-24,Organic
U035234,2026-03-10,India,Mobile,25-34,Paid Search
U035235,2026-01-11,Germany,Mobile,25-34,Paid Search
U035236,2026-03-24,USA,Mobile,45-54,Paid Search
U035237,2026-01-26,USA,Desktop,35-44,Social
U035238,2026-01-26,India,Mobile,45-54,Paid Search
U035239,2026-01-17,India,Tablet,35-44,Social
U035240,2026-03-24,India,Mobile,25-34,Organic
U035241,2026-02-13,India,Desktop,55+,Social
U035242,2026-03-25,Germany,Desktop,25-34,Paid Search
U035243,2026-01-23,Canada,Desktop,25-34,Paid Search
U035244,2026-01-25,USA,Mobile,18-24,Email
U035245,2026-02-06,India,Mobile,35-44,Referral
U035246,2026-03-17,India,Tablet,35-44,Paid Search
U035247,2026-03-06,USA,Mobile,45-54,Social
U035248,2026-01-02,Germany,Mobile,25-34,Paid Search
U035249,2026-03-15,Germany,Mobile,35-44,Email
U035250,2026-02-01,Germany,Desktop,45-54,Social
U035251,2026-03-30,India,Mobile,35-44,Social
U035252,2026-03-15,India,Desktop,25-34,Organic
U035253,2026-02-24,India,Mobile,35-44,Referral
U035254,2026-02-19,India,Mobile,18-24,Organic
U035255,2026-03-06,India,Mobile,35-44,Organic
U035256,2026-02-01,India,Mobile,55+,Organic
U035257,2026-02-06,USA,Mobile,45-54,Organic
U035258,2026-03-17,India,Desktop,18-24,Organic
U035259,2026-03-23,India,Mobile,35-44,Referral
U035260,2026-01-13,USA,Mobile,35-44,Social
U035261,2026-02-23,India,Desktop,25-34,Paid Search
U035262,2026-01-03,India,Tablet,35-44,Email
U035263,2026-03-26,UK,Mobile,45-54,Referral
U035264,2026-02-11,India,Mobile,25-34,Email
U035265,2026-03-19,Canada,Desktop,25-34,Organic
U035266,2026-02-09,Australia,Tablet,25-34,Social
U035267,2026-03-15,Germany,Tablet,45-54,Email
U035268,2026-03-07,India,Mobile,25-34,Organic
U035269,2026-03-01,UK,Mobile,45-54,Organic
U035270,2026-01-11,India,Mobile,35-44,Paid Search
U035271,2026-01-01,USA,Mobile,45-54,Paid Search
U035272,2026-01-26,USA,Mobile,18-24,Social
U035273,2026-02-11,India,Desktop,25-34,Email
U035274,2026-03-03,Canada,Mobile,35-44,Organic
U035275,2026-03-02,Germany,Mobile,55+,Email
U035276,2026-03-18,India,Desktop,45-54,Organic
U035277,2026-03-26,India,Mobile,35-44,Organic
U035278,2026-03-03,India,Mobile,45-54,Social
U035279,2026-03-15,UK,Mobile,18-24,Social
U035280,2026-01-12,India,Mobile,18-24,Paid Search
U035281,2026-01-27,India,Desktop,45-54,Referral
U035282,2026-03-08,India,Desktop,25-34,Paid Search
U035283,2026-01-28,USA,Mobile,18-24,Referral
U035284,2026-03-07,India,Mobile,25-34,Social
U035285,2026-01-28,Germany,Tablet,45-54,Paid Search
U035286,2026-01-21,USA,Tablet,45-54,Organic
U035287,2026-01-07,USA,Tablet,18-24,Paid Search
U035288,2026-01-14,India,Desktop,25-34,Organic
U035289,2026-02-08,UK,Mobile,25-34,Paid Search
U035290,2026-03-14,Canada,Desktop,25-34,Paid Search
U035291,2026-03-28,India,Mobile,55+,Paid Search
U035292,2026-03-03,Canada,Desktop,45-54,Social
U035293,2026-01-12,India,Desktop,18-24,Paid Search
U035294,2026-02-07,Canada,Desktop,18-24,Email
U035295,2026-02-27,USA,Mobile,45-54,Email
U035296,2026-02-25,USA,Desktop,25-34,Referral
U035297,2026-02-08,Canada,Mobile,25-34,Organic
U035298,2026-03-27,UK,Mobile,18-24,Organic
U035299,2026-01-04,USA,Desktop,35-44,Paid Search
U035300,2026-02-17,India,Tablet,25-34,Organic
U035301,2026-01-07,Australia,Mobile,45-54,Social
U035302,2026-03-01,USA,Desktop,18-24,Paid Search
U035303,2026-02-09,USA,Mobile,25-34,Referral
U035304,2026-01-08,India,Desktop,25-34,Organic
U035305,2026-02-27,Germany,Mobile,25-34,Referral
U035306,2026-02-26,USA,Mobile,45-54,Paid Search
U035307,2026-02-04,USA,Mobile,25-34,Email
U035308,2026-03-14,Germany,Mobile,45-54,Paid Search
U035309,2026-01-13,USA,Desktop,35-44,Organic
U035310,2026-02-08,India,Desktop,35-44,Paid Search
U035311,2026-03-25,India,Mobile,35-44,Organic
U035312,2026-01-21,Canada,Mobile,55+,Organic
U035313,2026-02-16,India,Mobile,45-54,Organic
U035314,2026-03-24,India,Mobile,25-34,Paid Search
U035315,2026-01-02,USA,Mobile,25-34,Paid Search
U035316,2026-02-13,USA,Desktop,25-34,Organic
U035317,2026-01-30,USA,Desktop,18-24,Organic
U035318,2026-03-28,India,Mobile,45-54,Referral
U035319,2026-02-24,India,Mobile,45-54,Organic
U035320,2026-02-09,Canada,Desktop,35-44,Organic
U035321,2026-03-18,UK,Desktop,35-44,Paid Search
U035322,2026-01-24,India,Desktop,55+,Paid Search
U035323,2026-02-11,India,Mobile,45-54,Paid Search
U035324,2026-01-28,Australia,Mobile,35-44,Organic
U035325,2026-02-20,India,Desktop,18-24,Organic
U035326,2026-01-22,USA,Desktop,18-24,Organic
U035327,2026-03-30,UK,Mobile,45-54,Organic
U035328,2026-03-19,Australia,Mobile,25-34,Referral
U035329,2026-03-15,India,Mobile,55+,Paid Search
U035330,2026-03-15,India,Mobile,35-44,Referral
U035331,2026-01-08,Germany,Mobile,25-34,Organic
U035332,2026-01-14,USA,Mobile,35-44,Email
U035333,2026-02-14,USA,Mobile,18-24,Paid Search
U035334,2026-02-07,India,Mobile,18-24,Paid Search
U035335,2026-02-01,India,Mobile,35-44,Referral
U035336,2026-03-03,India,Mobile,45-54,Organic
U035337,2026-03-08,Canada,Mobile,18-24,Referral
U035338,2026-03-25,India,Mobile,18-24,Paid Search
U035339,2026-03-02,India,Desktop,35-44,Organic
U035340,2026-01-13,India,Desktop,25-34,Organic
U035341,2026-03-28,Canada,Mobile,35-44,Organic
U035342,2026-03-24,USA,Desktop,18-24,Organic
U035343,2026-03-21,India,Mobile,25-34,Social
U035344,2026-02-16,USA,Mobile,35-44,Organic
U035345,2026-02-23,India,Mobile,45-54,Email
U035346,2026-03-12,USA,Desktop,18-24,Organic
U035347,2026-02-21,Australia,Desktop,35-44,Social
U035348,2026-03-13,India,Mobile,18-24,Referral
U035349,2026-01-25,India,Mobile,35-44,Organic
U035350,2026-01-23,Germany,Mobile,25-34,Referral
U035351,2026-03-15,Canada,Mobile,35-44,Social
U035352,2026-01-30,India,Tablet,45-54,Referral
U035353,2026-01-11,India,Tablet,35-44,Paid Search
U035354,2026-02-04,Germany,Desktop,55+,Organic
U035355,2026-01-27,India,Mobile,45-54,Organic
U035356,2026-03-08,USA,Mobile,35-44,Paid Search
U035357,2026-02-16,India,Desktop,25-34,Paid Search
U035358,2026-02-19,India,Mobile,35-44,Social
U035359,2026-01-08,India,Mobile,18-24,Social
U035360,2026-02-24,India,Mobile,55+,Referral
U035361,2026-03-18,USA,Mobile,25-34,Paid Search
U035362,2026-02-11,Germany,Mobile,25-34,Paid Search
U035363,2026-03-08,USA,Mobile,25-34,Organic
U035364,2026-01-20,Germany,Desktop,35-44,Organic
U035365,2026-02-14,India,Mobile,25-34,Organic
U035366,2026-02-04,India,Mobile,45-54,Organic
U035367,2026-03-18,India,Mobile,25-34,Organic
U035368,2026-01-20,USA,Mobile,25-34,Paid Search
U035369,2026-01-24,Germany,Desktop,25-34,Email
U035370,2026-02-26,India,Mobile,25-34,Social
U035371,2026-02-24,USA,Mobile,55+,Paid Search
U035372,2026-01-09,Germany,Mobile,18-24,Email
U035373,2026-03-30,USA,Mobile,18-24,Social
U035374,2026-01-16,USA,Mobile,18-24,Organic
U035375,2026-02-24,USA,Mobile,45-54,Organic
U035376,2026-03-13,India,Tablet,35-44,Social
U035377,2026-02-27,USA,Desktop,25-34,Referral
U035378,2026-03-05,Australia,Mobile,25-34,Paid Search
U035379,2026-03-17,USA,Mobile,35-44,Organic
U035380,2026-03-29,USA,Mobile,45-54,Paid Search
U035381,2026-02-18,India,Mobile,18-24,Paid Search
U035382,2026-01-29,USA,Desktop,45-54,Organic
U035383,2026-03-20,India,Mobile,25-34,Organic
U035384,2026-03-23,India,Desktop,25-34,Social
U035385,2026-01-07,Germany,Mobile,35-44,Referral
U035386,2026-03-18,Germany,Desktop,35-44,Referral
U035387,2026-03-24,UK,Mobile,35-44,Paid Search
U035388,2026-03-10,UK,Desktop,55+,Organic
U035389,2026-03-31,India,Mobile,55+,Organic
U035390,2026-01-02,India,Desktop,18-24,Referral
U035391,2026-02-02,USA,Mobile,25-34,Social
U035392,2026-02-17,Australia,Desktop,25-34,Email
U035393,2026-02-06,Australia,Mobile,35-44,Referral
U035394,2026-03-30,USA,Desktop,55+,Referral
U035395,2026-03-30,Germany,Desktop,35-44,Paid Search
U035396,2026-01-30,India,Mobile,25-34,Social
U035397,2026-02-10,Canada,Mobile,45-54,Organic
U035398,2026-01-04,India,Mobile,35-44,Organic
U035399,2026-03-24,Germany,Tablet,25-34,Organic
U035400,2026-02-08,India,Desktop,45-54,Social
U035401,2026-01-24,USA,Mobile,35-44,Organic
U035402,2026-02-19,USA,Mobile,18-24,Paid Search
U035403,2026-02-06,India,Mobile,35-44,Referral
U035404,2026-02-22,India,Mobile,35-44,Organic
U035405,2026-01-25,USA,Tablet,18-24,Paid Search
U035406,2026-01-31,Canada,Desktop,35-44,Paid Search
U035407,2026-02-07,Canada,Tablet,25-34,Referral
U035408,2026-02-27,USA,Mobile,55+,Social
U035409,2026-02-22,India,Mobile,35-44,Social
U035410,2026-02-19,India,Mobile,25-34,Email
U035411,2026-01-04,Australia,Tablet,18-24,Organic
U035412,2026-02-21,Australia,Mobile,18-24,Referral
U035413,2026-01-31,India,Mobile,35-44,Paid Search
U035414,2026-03-28,Canada,Desktop,45-54,Paid Search
U035415,2026-03-19,Australia,Mobile,25-34,Paid Search
U035416,2026-01-14,Canada,Mobile,45-54,Referral
U035417,2026-01-01,India,Desktop,55+,Paid Search
U035418,2026-02-12,USA,Tablet,35-44,Social
U035419,2026-02-28,India,Tablet,25-34,Paid Search
U035420,2026-03-02,USA,Mobile,18-24,Organic
U035421,2026-02-10,Australia,Mobile,18-24,Organic
U035422,2026-01-18,UK,Mobile,18-24,Organic
U035423,2026-03-01,USA,Desktop,18-24,Email
U035424,2026-03-10,Australia,Mobile,25-34,Social
U035425,2026-03-20,India,Mobile,25-34,Paid Search
U035426,2026-02-28,India,Mobile,18-24,Organic
U035427,2026-02-11,USA,Mobile,45-54,Organic
U035428,2026-03-21,USA,Desktop,35-44,Paid Search
U035429,2026-02-05,Germany,Mobile,25-34,Organic
U035430,2026-02-09,UK,Mobile,35-44,Referral
U035431,2026-01-30,USA,Mobile,35-44,Email
U035432,2026-03-28,Canada,Mobile,25-34,Social
U035433,2026-01-11,Germany,Mobile,35-44,Email
U035434,2026-01-25,UK,Tablet,45-54,Referral
U035435,2026-02-14,USA,Mobile,18-24,Organic
U035436,2026-02-20,UK,Desktop,35-44,Referral
U035437,2026-02-12,USA,Mobile,55+,Referral
U035438,2026-03-07,USA,Mobile,25-34,Referral
U035439,2026-02-16,Germany,Desktop,25-34,Referral
U035440,2026-01-24,USA,Mobile,35-44,Paid Search
U035441,2026-03-18,India,Mobile,18-24,Referral
U035442,2026-02-06,UK,Mobile,35-44,Organic
U035443,2026-02-25,USA,Mobile,25-34,Social
U035444,2026-03-16,USA,Desktop,35-44,Organic
U035445,2026-03-28,India,Desktop,25-34,Social
U035446,2026-02-15,USA,Mobile,25-34,Paid Search
U035447,2026-01-28,India,Desktop,25-34,Referral
U035448,2026-02-21,India,Mobile,35-44,Organic
U035449,2026-01-15,Australia,Desktop,35-44,Social
U035450,2026-02-14,Germany,Mobile,18-24,Organic
U035451,2026-02-27,USA,Desktop,35-44,Organic
U035452,2026-03-08,Australia,Mobile,55+,Social
U035453,2026-03-14,India,Desktop,35-44,Referral
U035454,2026-03-13,India,Desktop,55+,Social
U035455,2026-03-14,USA,Mobile,18-24,Organic
U035456,2026-03-22,UK,Mobile,18-24,Organic
U035457,2026-02-10,India,Mobile,18-24,Paid Search
U035458,2026-03-06,Germany,Mobile,25-34,Email
U035459,2026-02-09,UK,Desktop,35-44,Social
U035460,2026-01-05,Germany,Mobile,35-44,Paid Search
U035461,2026-03-16,India,Mobile,25-34,Paid Search
U035462,2026-01-28,USA,Mobile,25-34,Referral
U035463,2026-02-07,India,Tablet,18-24,Paid Search
U035464,2026-03-22,Australia,Mobile,45-54,Organic
U035465,2026-03-28,India,Desktop,25-34,Paid Search
U035466,2026-01-18,Canada,Desktop,45-54,Email
U035467,2026-02-06,India,Mobile,25-34,Referral
U035468,2026-01-27,Australia,Mobile,35-44,Social
U035469,2026-01-25,USA,Tablet,18-24,Email
U035470,2026-03-10,India,Mobile,55+,Referral
U035471,2026-03-24,Canada,Mobile,35-44,Organic
U035472,2026-01-27,USA,Mobile,25-34,Organic
U035473,2026-03-18,India,Tablet,18-24,Organic
U035474,2026-02-23,India,Mobile,35-44,Email
U035475,2026-01-07,India,Mobile,25-34,Social
U035476,2026-03-31,UK,Mobile,18-24,Paid Search
U035477,2026-03-19,USA,Desktop,18-24,Social
U035478,2026-01-27,USA,Mobile,18-24,Referral
U035479,2026-02-28,India,Desktop,25-34,Social
U035480,2026-03-13,Canada,Mobile,25-34,Organic
U035481,2026-01-31,USA,Mobile,25-34,Organic
U035482,2026-03-09,India,Desktop,45-54,Organic
U035483,2026-01-04,USA,Mobile,18-24,Organic
U035484,2026-01-18,Canada,Desktop,25-34,Organic
U035485,2026-03-04,India,Desktop,25-34,Referral
U035486,2026-03-28,India,Desktop,35-44,Organic
U035487,2026-03-17,India,Mobile,35-44,Paid Search
U035488,2026-02-21,Australia,Desktop,25-34,Referral
U035489,2026-03-25,Australia,Mobile,35-44,Email
U035490,2026-03-04,UK,Mobile,55+,Email
U035491,2026-02-14,India,Mobile,25-34,Referral
U035492,2026-01-12,Canada,Mobile,45-54,Social
U035493,2026-01-08,Australia,Mobile,55+,Organic
U035494,2026-01-22,Germany,Mobile,45-54,Referral
U035495,2026-02-10,Canada,Mobile,18-24,Paid Search
U035496,2026-02-10,USA,Mobile,45-54,Social
U035497,2026-03-22,USA,Desktop,25-34,Organic
U035498,2026-02-26,USA,Mobile,45-54,Referral
U035499,2026-02-01,USA,Desktop,25-34,Organic
U035500,2026-02-24,USA,Desktop,45-54,Paid Search
U035501,2026-01-06,India,Mobile,25-34,Organic
U035502,2026-02-08,Canada,Desktop,25-34,Organic
U035503,2026-01-09,India,Mobile,25-34,Email
U035504,2026-02-01,India,Mobile,45-54,Organic
U035505,2026-02-05,India,Mobile,35-44,Social
U035506,2026-01-16,Germany,Mobile,35-44,Organic
U035507,2026-01-12,Germany,Mobile,25-34,Organic
U035508,2026-02-10,India,Desktop,25-34,Organic
U035509,2026-03-08,India,Mobile,35-44,Organic
U035510,2026-02-27,India,Desktop,18-24,Paid Search
U035511,2026-01-09,Germany,Mobile,55+,Organic
U035512,2026-01-17,USA,Mobile,18-24,Social
U035513,2026-01-05,USA,Mobile,18-24,Organic
U035514,2026-01-26,USA,Tablet,45-54,Organic
U035515,2026-03-26,Germany,Mobile,35-44,Social
U035516,2026-01-01,Australia,Mobile,25-34,Organic
U035517,2026-01-01,Australia,Desktop,25-34,Referral
U035518,2026-02-04,USA,Mobile,25-34,Social
U035519,2026-01-09,India,Mobile,18-24,Organic
U035520,2026-03-28,UK,Mobile,18-24,Email
U035521,2026-02-07,India,Desktop,35-44,Organic
U035522,2026-01-04,India,Mobile,55+,Paid Search
U035523,2026-02-21,Germany,Mobile,25-34,Paid Search
U035524,2026-01-19,Australia,Mobile,35-44,Social
U035525,2026-01-05,USA,Desktop,25-34,Email
U035526,2026-02-17,India,Desktop,25-34,Organic
U035527,2026-03-28,USA,Mobile,18-24,Organic
U035528,2026-03-04,Canada,Mobile,25-34,Referral
U035529,2026-02-07,India,Mobile,25-34,Organic
U035530,2026-02-21,Germany,Mobile,25-34,Social
U035531,2026-03-28,India,Mobile,35-44,Organic
U035532,2026-02-15,UK,Mobile,35-44,Social
U035533,2026-03-23,USA,Mobile,18-24,Paid Search
U035534,2026-01-09,India,Mobile,25-34,Organic
U035535,2026-02-19,USA,Mobile,45-54,Referral
U035536,2026-03-15,Australia,Mobile,35-44,Email
U035537,2026-03-07,India,Desktop,45-54,Social
U035538,2026-03-18,Australia,Mobile,18-24,Social
U035539,2026-02-07,India,Mobile,35-44,Social
U035540,2026-01-27,USA,Mobile,18-24,Paid Search
U035541,2026-01-20,India,Mobile,45-54,Organic
U035542,2026-03-03,Germany,Mobile,35-44,Social
U035543,2026-03-15,India,Mobile,25-34,Organic
U035544,2026-01-16,India,Mobile,25-34,Paid Search
U035545,2026-03-20,Canada,Desktop,35-44,Social
U035546,2026-01-13,Canada,Desktop,35-44,Organic
U035547,2026-01-20,India,Desktop,55+,Organic
U035548,2026-01-24,Germany,Mobile,55+,Email
U035549,2026-02-19,Australia,Desktop,45-54,Organic
U035550,2026-01-07,India,Desktop,18-24,Social
U035551,2026-03-28,UK,Desktop,25-34,Referral
U035552,2026-03-29,USA,Desktop,55+,Referral
U035553,2026-01-29,USA,Mobile,35-44,Paid Search
U035554,2026-01-05,Canada,Mobile,35-44,Email
U035555,2026-02-04,UK,Mobile,25-34,Organic
U035556,2026-03-06,India,Mobile,55+,Social
U035557,2026-03-23,UK,Mobile,25-34,Email
U035558,2026-03-11,India,Desktop,18-24,Referral
U035559,2026-03-28,USA,Tablet,35-44,Social
U035560,2026-03-15,USA,Desktop,18-24,Referral
U035561,2026-01-07,India,Desktop,25-34,Organic
U035562,2026-02-13,India,Mobile,18-24,Organic
U035563,2026-03-13,Canada,Desktop,25-34,Organic
U035564,2026-01-13,USA,Mobile,25-34,Social
U035565,2026-03-23,Germany,Mobile,35-44,Paid Search
U035566,2026-03-19,Germany,Tablet,25-34,Social
U035567,2026-03-16,India,Mobile,18-24,Referral
U035568,2026-02-07,Australia,Mobile,55+,Referral
U035569,2026-01-13,India,Desktop,35-44,Social
U035570,2026-02-23,India,Mobile,25-34,Paid Search
U035571,2026-02-13,USA,Mobile,25-34,Social
U035572,2026-01-13,India,Mobile,45-54,Paid Search
U035573,2026-01-25,USA,Desktop,25-34,Referral
U035574,2026-01-24,UK,Mobile,25-34,Referral
U035575,2026-01-29,India,Desktop,35-44,Paid Search
U035576,2026-03-11,USA,Mobile,18-24,Paid Search
U035577,2026-01-18,UK,Desktop,25-34,Email
U035578,2026-01-05,UK,Desktop,18-24,Email
U035579,2026-01-18,Germany,Mobile,45-54,Social
U035580,2026-03-04,UK,Mobile,35-44,Organic
U035581,2026-02-06,India,Mobile,35-44,Paid Search
U035582,2026-03-12,India,Desktop,18-24,Referral
U035583,2026-02-24,USA,Mobile,35-44,Social
U035584,2026-03-14,USA,Tablet,18-24,Paid Search
U035585,2026-01-12,USA,Mobile,25-34,Organic
U035586,2026-02-21,USA,Mobile,45-54,Organic
U035587,2026-02-26,USA,Desktop,45-54,Paid Search
U035588,2026-02-15,Germany,Desktop,35-44,Social
U035589,2026-02-13,UK,Tablet,25-34,Email
U035590,2026-01-24,India,Mobile,25-34,Social
U035591,2026-01-09,India,Mobile,25-34,Referral
U035592,2026-01-12,USA,Desktop,25-34,Social
U035593,2026-01-09,Canada,Mobile,25-34,Paid Search
U035594,2026-01-22,India,Mobile,25-34,Organic
U035595,2026-01-17,USA,Tablet,25-34,Paid Search
U035596,2026-02-02,Germany,Mobile,35-44,Paid Search
U035597,2026-02-16,USA,Mobile,25-34,Paid Search
U035598,2026-03-29,Australia,Mobile,35-44,Paid Search
U035599,2026-01-15,India,Desktop,45-54,Organic
U035600,2026-02-02,USA,Mobile,45-54,Social
U035601,2026-01-15,USA,Desktop,25-34,Referral
U035602,2026-01-27,India,Mobile,18-24,Social
U035603,2026-03-02,USA,Tablet,25-34,Paid Search
U035604,2026-03-09,USA,Mobile,25-34,Referral
U035605,2026-03-23,UK,Mobile,45-54,Organic
U035606,2026-03-26,USA,Mobile,45-54,Email
U035607,2026-02-17,USA,Desktop,18-24,Email
U035608,2026-01-08,India,Mobile,25-34,Social
U035609,2026-01-06,USA,Mobile,45-54,Organic
U035610,2026-03-04,Germany,Tablet,18-24,Referral
U035611,2026-03-25,India,Desktop,18-24,Organic
U035612,2026-01-02,USA,Tablet,25-34,Social
U035613,2026-01-22,Australia,Desktop,35-44,Organic
U035614,2026-01-21,USA,Tablet,25-34,Organic
U035615,2026-01-06,India,Desktop,35-44,Organic
U035616,2026-03-11,USA,Mobile,25-34,Paid Search
U035617,2026-01-13,Australia,Mobile,35-44,Organic
U035618,2026-01-01,UK,Tablet,25-34,Email
U035619,2026-01-22,Canada,Mobile,25-34,Paid Search
U035620,2026-01-24,India,Mobile,25-34,Paid Search
U035621,2026-03-05,India,Mobile,25-34,Paid Search
U035622,2026-02-10,USA,Mobile,35-44,Organic
U035623,2026-01-22,India,Desktop,25-34,Paid Search
U035624,2026-03-02,Canada,Desktop,55+,Paid Search
U035625,2026-01-12,India,Mobile,45-54,Organic
U035626,2026-03-31,India,Desktop,45-54,Paid Search
U035627,2026-01-04,India,Mobile,25-34,Paid Search
U035628,2026-03-24,USA,Mobile,35-44,Social
U035629,2026-03-21,India,Mobile,25-34,Social
U035630,2026-01-12,India,Mobile,25-34,Paid Search
U035631,2026-02-02,India,Mobile,45-54,Organic
U035632,2026-01-21,USA,Mobile,18-24,Referral
U035633,2026-03-14,India,Mobile,35-44,Social
U035634,2026-03-13,Australia,Mobile,25-34,Referral
U035635,2026-03-25,India,Desktop,25-34,Social
U035636,2026-03-15,USA,Desktop,18-24,Referral
U035637,2026-03-15,USA,Mobile,25-34,Referral
U035638,2026-03-13,USA,Mobile,18-24,Social
U035639,2026-02-21,Germany,Desktop,25-34,Paid Search
U035640,2026-02-16,UK,Mobile,25-34,Email
U035641,2026-02-28,Australia,Mobile,25-34,Referral
U035642,2026-02-16,India,Tablet,55+,Referral
U035643,2026-02-25,Australia,Mobile,25-34,Social
U035644,2026-01-13,UK,Mobile,18-24,Referral
U035645,2026-02-13,India,Mobile,25-34,Social
U035646,2026-02-04,Australia,,35-44,Referral
U035647,2026-01-29,UK,Mobile,35-44,Email
U035648,2026-02-25,USA,Mobile,35-44,Referral
U035649,2026-01-05,UK,Mobile,45-54,Referral
U035650,2026-03-08,India,Desktop,18-24,Organic
U035651,2026-02-22,India,Mobile,18-24,Paid Search
U035652,2026-03-01,Canada,Desktop,25-34,Referral
U035653,2026-01-06,Australia,Desktop,45-54,Paid Search
U035654,2026-02-17,Canada,Mobile,35-44,Organic
U035655,2026-03-21,Canada,Mobile,18-24,Organic
U035656,2026-02-04,USA,Mobile,25-34,Paid Search
U035657,2026-01-18,India,Mobile,18-24,Paid Search
U035658,2026-01-11,India,Mobile,25-34,Social
U035659,2026-02-20,Germany,Mobile,45-54,Paid Search
U035660,2026-01-23,India,Mobile,18-24,Paid Search
U035661,2026-02-16,India,Desktop,45-54,Email
U035662,2026-03-16,Canada,,35-44,Paid Search
U035663,2026-02-28,Canada,Mobile,25-34,Organic
U035664,2026-02-26,USA,Desktop,35-44,Referral
U035665,2026-02-25,India,Mobile,25-34,Organic
U035666,2026-01-27,USA,Mobile,25-34,Paid Search
U035667,2026-03-14,Canada,Desktop,18-24,Organic
U035668,2026-02-04,Australia,Mobile,18-24,Paid Search
U035669,2026-02-24,UK,Mobile,35-44,Referral
U035670,2026-01-09,UK,Mobile,25-34,Organic
U035671,2026-01-18,India,Mobile,35-44,Social
U035672,2026-02-13,India,Tablet,55+,Paid Search
U035673,2026-01-21,Canada,Mobile,25-34,Organic
U035674,2026-02-25,USA,Mobile,25-34,Organic
U035675,2026-02-17,USA,Mobile,45-54,Organic
U035676,2026-01-01,Canada,Mobile,18-24,Organic
U035677,2026-01-27,UK,Mobile,25-34,Social
U035678,2026-02-14,USA,Desktop,25-34,Email
U035679,2026-03-04,Germany,Mobile,35-44,Paid Search
U035680,2026-02-27,India,Mobile,35-44,Organic
U035681,2026-02-09,India,Mobile,25-34,Organic
