transaction_id,user_id,transaction_date,amount,product_type,payment_status
T0004559,U054257,2026-02-19,454.17,Basic,Success
T0004560,U054260,2026-03-09,496.9,Basic,Success
T0004561,U054262,2026-03-14,252.71,Basic,Success
T0004562,U054269,2026-03-07,1557.46,Basic,Success
T0004563,U054279,2026-04-12,228.1,Pro,Success
T0004564,U054280,2026-03-17,1132.81,Pro,Success
T0004565,U054289,2026-02-05,307.48,Premium,Success
T0004566,U054310,2026-04-14,917.62,Basic,Success
T0004567,U054333,2026-01-20,242.28,Basic,Success
T0004568,U054341,2026-04-13,642.47,Premium,Success
T0004569,U054349,2026-03-28,1046.75,Basic,Success
T0004570,U054370,2026-01-11,710.29,Basic,Success
T0004571,U054392,2026-02-26,796.53,Premium,Success
T0004572,U054393,2026-01-31,702.18,Basic,Success
T0004573,U054398,2026-03-26,993.97,Pro,Success
T0004574,U054399,2026-03-16,437.33,Premium,Success
T0004575,U054400,2026-03-09,707.42,Basic,Success
T0004576,U054426,2026-02-08,831.91,Basic,Success
T0004577,U054445,2026-01-18,410.29,Basic,Success
T0004578,U054447,2026-03-28,1181.9,Premium,Success
T0004579,U054455,2026-03-31,322.58,Pro,Success
T0004580,U054464,2026-03-29,433.39,Premium,Success
T0004581,U054494,2026-01-28,272.65,Basic,Success
T0004582,U054501,2026-01-29,550.54,Basic,Success
T0004583,U054528,2026-02-05,387.51,Premium,Success
T0004584,U054559,2026-03-10,2634.07,Pro,Success
T0004585,U054569,2026-02-01,155.9,Basic,Success
T0004586,U054589,2026-03-11,374.8,Basic,Success
T0004587,U054590,2026-01-18,1508.93,Basic,Success
T0004588,U054595,2026-02-07,279.31,Basic,Success
T0004589,U054596,2026-02-07,999.4,Basic,Success
T0004590,U054608,2026-02-23,426.19,Basic,Success
T0004591,U054609,2026-03-10,199.62,Basic,Success
T0004592,U054619,2026-02-25,412.31,Pro,Success
T0004593,U054625,2026-03-25,263.44,Basic,Success
T0004594,U054688,2026-02-28,1012.34,Premium,Failed
T0004595,U054706,2026-02-28,619.43,Basic,Success
T0004596,U054746,2026-04-11,1018.26,Basic,Success
T0004597,U054749,2026-03-23,671.68,Basic,Success
T0004598,U054762,2026-02-24,546.11,Basic,Success
T0004599,U054769,2026-02-09,569.55,Pro,Success
T0004600,U054777,2026-03-03,640.77,Basic,Success
T0004601,U054783,2026-03-20,741.44,Basic,Success
T0004602,U054785,2026-03-07,838.02,Pro,Success
T0004603,U054797,2026-02-25,150.12,Premium,Success
T0004604,U054826,2026-02-09,636.48,Premium,Success
T0004605,U054827,2026-03-08,80.94,Premium,Success
T0004606,U054867,2026-02-18,422.25,Pro,Success
T0004607,U054888,2026-04-23,702.53,Pro,Success
T0004608,U054889,2026-03-26,372.27,Pro,Success
T0004609,U054890,2026-03-03,1485.84,Pro,Success
T0004610,U054894,2026-02-13,465.51,Basic,Success
T0004611,U054918,2026-04-26,512.71,Basic,Success
T0004612,U054928,2026-03-05,126.19,Pro,Success
T0004613,U054933,2026-03-02,855.28,Pro,Success
T0004614,U054934,2026-03-26,817.8,Basic,Success
T0004615,U054936,2026-03-09,442.83,Basic,Success
T0004616,U054952,2026-02-08,700.0,Pro,Success
T0004617,U054981,2026-03-20,464.36,Basic,Success
T0004618,U054996,2026-03-05,368.98,Pro,Success
T0004619,U055003,2026-04-10,917.23,Pro,Success
T0004620,U055004,2026-03-28,1084.32,Basic,Success
T0004621,U055005,2026-01-06,748.08,Premium,Success
T0004622,U055006,2026-03-07,430.62,Basic,Success
T0004623,U055014,2026-03-16,689.57,Basic,Success
T0004624,U055035,2026-01-20,1226.06,Basic,Success
T0004625,U055038,2026-02-21,438.04,Pro,Success
T0004626,U055042,2026-02-28,696.08,Basic,Success
T0004627,U055059,2026-03-15,146.1,Pro,Success
T0004628,U055061,2026-03-31,482.54,Pro,Success
T0004629,U055062,2026-01-26,1402.81,Basic,Success
T0004630,U055064,2026-01-20,764.37,Premium,Success
T0004631,U055067,2026-01-25,529.65,Premium,Success
T0004632,U055090,2026-03-28,1016.29,Pro,Success
T0004633,U055112,2026-02-23,,Basic,Success
T0004634,U055157,2026-02-17,966.73,Basic,Failed
T0004635,U055165,2026-03-21,457.86,Basic,Success
T0004636,U055176,2026-03-25,460.14,Pro,Success
T0004637,U055179,2026-01-26,387.9,Premium,Success
T0004638,U055186,2026-04-01,633.09,Pro,Success
T0004639,U055192,2026-04-13,520.97,Basic,Success
T0004640,U055210,2026-03-24,291.88,Pro,Success
T0004641,U055233,2026-01-17,311.69,Premium,Success
T0004642,U055240,2026-01-22,1144.81,Basic,Success
T0004643,U055241,2026-04-02,1241.55,Pro,Failed
T0004644,U055242,2026-01-25,1455.71,Pro,Success
T0004645,U055245,2026-01-24,1041.08,Basic,Success
T0004646,U055255,2026-02-24,454.21,Pro,Success
T0004647,U055271,2026-02-20,596.09,Basic,Success
T0004648,U055312,2026-04-03,490.71,Basic,Success
T0004649,U055323,2026-03-10,224.91,Basic,Success
T0004650,U055361,2026-02-25,,Premium,Success
T0004651,U055377,2026-03-17,830.75,Basic,Success
T0004652,U055418,2026-01-26,640.94,Basic,Success
T0004653,U055445,2026-02-18,465.15,Basic,Success
T0004654,U055447,2026-01-22,421.81,Basic,Failed
T0004655,U055453,2026-03-16,347.95,Pro,Success
T0004656,U055461,2026-03-24,578.47,Basic,Success
T0004657,U055466,2026-03-02,1023.18,Pro,Success
T0004658,U055473,2026-03-09,557.1,Premium,Success
T0004659,U055475,2026-03-22,817.25,Basic,Success
T0004660,U055483,2026-01-21,917.68,Basic,Success
T0004661,U055489,2026-02-06,870.2,Premium,Failed
T0004662,U055492,2026-01-15,912.24,Basic,Failed
T0004663,U055508,2026-04-04,1354.16,Pro,Success
T0004664,U055516,2026-04-11,550.96,Premium,Success
T0004665,U055530,2026-02-21,485.02,Pro,Success
T0004666,U055557,2026-01-18,1062.55,Basic,Success
T0004667,U055609,2026-04-10,869.25,Pro,Success
T0004668,U055617,2026-03-05,283.01,Basic,Success
T0004669,U055624,2026-03-20,1068.82,Basic,Success
T0004670,U055625,2026-02-16,1266.31,Pro,Success
T0004671,U055645,2026-04-04,1170.2,Premium,Success
T0004672,U055652,2026-01-09,248.2,Pro,Success
T0004673,U055654,2026-03-11,1076.72,Basic,Success
T0004674,U055659,2026-01-10,1570.51,Basic,Success
T0004675,U055677,2026-02-28,526.29,Basic,Failed
T0004676,U055700,2026-03-28,440.15,Basic,Failed
T0004677,U055714,2026-02-01,1132.2,Basic,Failed
T0004678,U055721,2026-04-04,522.91,Basic,Success
T0004679,U055722,2026-01-23,619.38,Basic,Success
T0004680,U055726,2026-04-16,481.15,Basic,Success
T0004681,U055759,2026-04-15,1099.28,Pro,Success
T0004682,U055771,2026-04-20,560.68,Basic,Success
T0004683,U055805,2026-02-18,823.84,Basic,Success
T0004684,U055813,2026-01-22,521.89,Basic,Success
T0004685,U055832,2026-03-08,859.67,Basic,Success
T0004686,U055845,2026-01-29,694.78,Premium,Success
T0004687,U055846,2026-02-19,582.62,Basic,Success
T0004688,U055865,2026-03-14,912.07,Basic,Failed
T0004689,U055868,2026-03-21,786.17,Pro,Success
T0004690,U055873,2026-02-04,1004.65,Basic,Success
T0004691,U055888,2026-01-29,704.95,Pro,Success
T0004692,U055906,2026-03-27,868.59,Basic,Success
T0004693,U055909,2026-03-13,211.43,Basic,Success
T0004694,U055931,2026-03-17,185.2,Basic,Success
T0004695,U055933,2026-01-15,383.96,Basic,Success
T0004696,U055953,2026-02-21,685.59,Pro,Success
T0004697,U055961,2026-04-16,447.63,Pro,Success
T0004698,U055973,2026-04-13,515.02,Basic,Success
T0004699,U055979,2026-02-03,668.54,Premium,Success
T0004700,U055986,2026-01-17,345.97,Basic,Success
T0004701,U055997,2026-04-02,1216.62,Pro,Success
T0004702,U056025,2026-01-26,540.87,Basic,Success
T0004703,U056038,2026-02-21,105.71,Premium,Success
T0004704,U056054,2026-02-14,1107.09,Pro,Success
T0004705,U056063,2026-04-06,382.19,Pro,Success
T0004706,U056078,2026-03-01,787.69,Premium,Failed
T0004707,U056085,2026-03-31,1172.68,Basic,Success
T0004708,U056101,2026-02-10,1137.64,Pro,Success
T0004709,U056124,2026-02-10,585.12,Basic,Success
T0004710,U056128,2026-01-26,836.19,Basic,Success
T0004711,U056159,2026-04-11,548.15,Basic,Success
T0004712,U056173,2026-03-04,1009.19,Basic,Success
T0004713,U056178,2026-02-04,2225.27,Basic,Success
T0004714,U056179,2026-02-03,212.71,Premium,Success
T0004715,U056214,2026-01-16,485.99,Basic,Success
T0004716,U056233,2026-02-23,366.83,Basic,Success
T0004717,U056265,2026-01-15,361.1,Basic,Success
T0004718,U056266,2026-02-21,945.01,Basic,Success
T0004719,U056274,2026-03-07,476.49,Basic,Success
T0004720,U056313,2026-03-28,670.51,Basic,Success
T0004721,U056322,2026-03-08,405.67,Pro,Success
T0004722,U056330,2026-02-27,1289.26,Basic,Success
T0004723,U056338,2026-03-10,358.46,Basic,Success
T0004724,U056348,2026-02-04,535.08,Pro,Success
T0004725,U056350,2026-02-19,908.03,Pro,Success
T0004726,U056368,2026-04-03,852.31,Basic,Success
T0004727,U056386,2026-04-11,715.33,Premium,Success
T0004728,U056410,2026-02-13,1346.6,Premium,Success
T0004729,U056412,2026-02-03,240.67,Basic,Success
T0004730,U056413,2026-04-14,552.47,Basic,Success
T0004731,U056431,2026-03-19,751.94,Pro,Success
T0004732,U056443,2026-02-14,384.03,Basic,Success
T0004733,U056471,2026-01-25,329.79,Pro,Success
T0004734,U056476,2026-01-24,844.1,Basic,Success
T0004735,U056486,2026-02-13,392.94,Basic,Success
T0004736,U056494,2026-03-20,435.16,Premium,Success
T0004737,U056509,2026-03-14,851.25,Pro,Success
T0004738,U056531,2026-03-05,892.36,Basic,Success
T0004739,U056532,2026-03-12,145.57,Basic,Success
T0004740,U056537,2026-01-26,539.56,Basic,Success
T0004741,U056569,2026-03-24,391.31,Pro,Success
T0004742,U056575,2026-02-24,1052.1,Premium,Success
T0004743,U056590,2026-02-01,1054.48,Basic,Success
T0004744,U056591,2026-02-16,313.5,Pro,Success
T0004745,U056629,2026-03-05,555.67,Basic,Success
T0004746,U056632,2026-01-14,980.4,Basic,Failed
T0004747,U056633,2026-03-09,789.89,Pro,Success
T0004748,U056672,2026-03-26,504.62,Pro,Success
T0004749,U056674,2026-02-18,493.05,Pro,Success
T0004750,U056679,2026-03-17,345.3,Basic,Success
T0004751,U056696,2026-03-22,1088.32,Basic,Success
T0004752,U056699,2026-03-17,645.04,Basic,Success
T0004753,U056711,2026-03-11,123.58,Pro,Success
T0004754,U056716,2026-02-17,274.1,Pro,Success
T0004755,U056720,2026-02-15,218.28,Pro,Success
T0004756,U056726,2026-02-17,235.96,Pro,Success
T0004757,U056753,2026-03-29,1106.82,Pro,Success
T0004758,U056758,2026-02-17,195.12,Premium,Success
T0004759,U056791,2026-01-27,745.33,Pro,Success
T0004760,U056806,2026-02-06,372.19,Basic,Success
T0004761,U056834,2026-02-19,733.71,Premium,Success
T0004762,U056856,2026-01-13,715.16,Pro,Success
T0004763,U056865,2026-02-24,249.98,Pro,Success
T0004764,U056871,2026-04-01,780.54,Basic,Success
T0004765,U056874,2026-02-15,250.08,Pro,Success
T0004766,U056880,2026-01-31,473.28,Basic,Success
T0004767,U056943,2026-03-07,1243.25,Basic,Success
T0004768,U056944,2026-04-26,788.17,Basic,Success
T0004769,U056965,2026-04-20,420.53,Basic,Success
T0004770,U056968,2026-03-15,839.75,Basic,Success
T0004771,U056972,2026-02-22,362.7,Pro,Failed
T0004772,U056981,2026-04-15,610.83,Pro,Failed
T0004773,U056985,2026-02-02,431.38,Basic,Success
T0004774,U056989,2026-02-11,212.0,Pro,Success
T0004775,U056998,2026-01-17,456.26,Basic,Success
T0004776,U057001,2026-02-08,759.37,Basic,Success
T0004777,U057006,2026-03-24,1034.02,Pro,Failed
T0004778,U057008,2026-04-10,253.03,Pro,Success
T0004779,U057038,2026-03-13,163.5,Basic,Success
T0004780,U057053,2026-03-10,571.29,Pro,Success
T0004781,U057077,2026-02-02,1164.88,Basic,Success
T0004782,U057081,2026-04-02,1762.88,Basic,Success
T0004783,U057105,2026-03-08,989.24,Basic,Success
T0004784,U057106,2026-04-20,430.41,Basic,Success
T0004785,U057117,2026-01-23,183.34,Basic,Success
T0004786,U057131,2026-03-10,397.54,Basic,Success
T0004787,U057133,2026-03-08,165.67,Basic,Success
T0004788,U057137,2026-04-08,482.64,Basic,Success
T0004789,U057161,2026-04-06,1644.48,Basic,Success
T0004790,U057192,2026-03-07,941.51,Pro,Failed
T0004791,U057202,2026-03-28,897.42,Basic,Success
T0004792,U057215,2026-03-10,418.01,Basic,Success
T0004793,U057237,2026-01-20,560.93,Basic,Success
T0004794,U057243,2026-03-02,458.3,Basic,Success
T0004795,U057253,2026-03-02,500.5,Basic,Success
T0004796,U057294,2026-02-09,1985.65,Pro,Success
T0004797,U057305,2026-04-04,433.24,Basic,Success
T0004798,U057307,2026-01-20,1751.12,Basic,Success
T0004799,U057350,2026-03-10,513.16,Premium,Success
T0004800,U057351,2026-02-03,378.51,Pro,Success
T0004801,U057387,2026-04-11,459.43,Basic,Success
T0004802,U057419,2026-03-31,324.38,Pro,Success
T0004803,U057421,2026-03-09,1003.39,Basic,Success
T0004804,U057427,2026-03-26,858.82,Basic,Success
T0004805,U057473,2026-03-04,535.31,Premium,Success
T0004806,U057495,2026-03-06,722.94,Pro,Success
T0004807,U057499,2026-04-04,1110.38,Basic,Success
T0004808,U057507,2026-01-19,239.33,Basic,Success
T0004809,U057540,2026-03-11,844.45,Basic,Success
T0004810,U057553,2026-04-08,615.86,Basic,Success
T0004811,U057558,2026-01-24,832.22,Basic,Success
T0004812,U057559,2026-02-10,763.78,Basic,Success
T0004813,U057570,2026-03-10,962.5,Basic,Failed
T0004814,U057576,2026-03-02,136.29,Basic,Success
T0004815,U057589,2026-03-01,738.09,Premium,Success
T0004816,U057590,2026-04-09,2152.72,Pro,Success
T0004817,U057593,2026-02-13,205.36,Basic,Success
T0004818,U057602,2026-04-03,969.54,Basic,Success
T0004819,U057607,2026-02-21,25.98,Pro,Success
T0004820,U057614,2026-01-29,234.95,Pro,Success
T0004821,U057622,2026-01-23,1530.99,Basic,Success
T0004822,U057625,2026-02-14,336.87,Basic,Success
T0004823,U057638,2026-04-02,1051.76,Pro,Success
T0004824,U057639,2026-04-01,500.28,Basic,Success
T0004825,U057654,2026-03-30,240.32,Pro,Success
T0004826,U057658,2026-02-06,494.6,Basic,Success
T0004827,U057713,2026-01-24,736.38,Pro,Success
T0004828,U057718,2026-02-16,480.47,Basic,Success
T0004829,U057743,2026-02-04,512.08,Basic,Success
T0004830,U057786,2026-02-14,914.73,Basic,Success
T0004831,U057789,2026-01-18,348.6,Pro,Success
T0004832,U057794,2026-01-28,691.41,Basic,Success
T0004833,U057797,2026-03-18,1268.68,Pro,Success
T0004834,U057799,2026-01-12,652.17,Basic,Success
T0004835,U057842,2026-02-12,299.35,Basic,Success
T0004836,U057850,2026-03-04,661.64,Premium,Success
T0004837,U057872,2026-03-18,551.17,Premium,Success
T0004838,U057891,2026-03-19,704.88,Premium,Success
T0004839,U057896,2026-01-22,445.82,Basic,Failed
T0004840,U057908,2026-04-07,164.18,Pro,Success
T0004841,U057940,2026-01-23,424.36,Premium,Success
T0004842,U057957,2026-03-27,434.2,Pro,Success
T0004843,U057967,2026-02-05,1051.65,Basic,Success
T0004844,U057989,2026-02-19,1113.73,Basic,Success
T0004845,U057998,2026-03-19,1556.9,Basic,Success
T0004846,U058009,2026-04-17,1130.41,Basic,Failed
T0004847,U058022,2026-01-24,755.11,Pro,Success
T0004848,U058027,2026-02-08,1062.15,Basic,Success
T0004849,U058038,2026-01-14,827.76,Basic,Success
T0004850,U058048,2026-03-03,581.2,Premium,Success
T0004851,U058052,2026-03-31,1028.91,Basic,Success
T0004852,U058053,2026-04-17,1215.57,Basic,Success
T0004853,U058057,2026-02-09,215.11,Basic,Success
T0004854,U058058,2026-01-06,1114.29,Basic,Success
T0004855,U058082,2026-01-05,491.73,Basic,Success
T0004856,U058094,2026-04-02,676.58,Basic,Failed
T0004857,U058098,2026-02-22,712.73,Pro,Success
T0004858,U058109,2026-02-16,200.23,Basic,Success
T0004859,U058128,2026-03-27,371.02,Premium,Success
T0004860,U058167,2026-02-04,735.66,Pro,Success
T0004861,U058180,2026-01-14,527.17,Pro,Success
T0004862,U058181,2026-03-16,285.95,Pro,Success
T0004863,U058184,2026-02-25,353.11,Premium,Success
T0004864,U058188,2026-03-04,705.44,Pro,Success
T0004865,U058196,2026-02-22,174.68,Pro,Success
T0004866,U058215,2026-03-21,535.89,Premium,Success
T0004867,U058220,2026-02-21,643.22,Pro,Failed
T0004868,U058239,2026-04-11,518.51,Pro,Success
T0004869,U058261,2026-03-15,343.42,Pro,Success
T0004870,U058268,2026-01-30,624.4,Pro,Success
T0004871,U058278,2026-03-01,1201.35,Pro,Success
T0004872,U058279,2026-02-22,469.59,Pro,Success
T0004873,U058300,2026-02-06,226.81,Pro,Success
T0004874,U058322,2026-03-30,255.56,Premium,Success
T0004875,U058346,2026-01-17,798.61,Basic,Success
T0004876,U058354,2026-03-11,798.34,Basic,Success
T0004877,U058377,2026-02-21,498.84,Premium,Success
T0004878,U058393,2026-02-27,624.13,Pro,Success
T0004879,U058402,2026-03-23,736.86,Basic,Success
T0004880,U058423,2026-02-26,493.78,Basic,Success
T0004881,U058439,2026-02-14,1182.75,Basic,Success
T0004882,U058465,2026-04-05,208.41,Premium,Success
T0004883,U058471,2026-03-17,1333.44,Premium,Success
T0004884,U058479,2026-02-24,845.27,Premium,Success
T0004885,U058487,2026-03-13,484.48,Premium,Success
T0004886,U058498,2026-03-12,1310.52,Premium,Success
T0004887,U058505,2026-04-10,510.48,Basic,Success
T0004888,U058507,2026-03-11,581.3,Basic,Success
T0004889,U058536,2026-03-01,319.57,Pro,Success
T0004890,U058553,2026-02-01,478.37,Basic,Success
T0004891,U058561,2026-02-20,412.77,Basic,Failed
T0004892,U058613,2026-02-02,750.38,Pro,Success
T0004893,U058616,2026-03-07,1094.78,Basic,Success
T0004894,U058637,2026-02-18,383.31,Pro,Success
T0004895,U058652,2026-02-19,563.82,Pro,Success
T0004896,U058654,2026-01-26,1102.55,Pro,Success
T0004897,U058661,2026-04-07,934.32,Basic,Success
T0004898,U058662,2026-01-31,2361.68,Basic,Success
T0004899,U058690,2026-04-14,858.65,Basic,Success
T0004900,U058706,2026-03-07,330.51,Basic,Success
T0004901,U058721,2026-02-05,516.35,Pro,Success
T0004902,U058738,2026-03-16,321.88,Basic,Success
T0004903,U058745,2026-02-18,554.53,Basic,Success
T0004904,U058784,2026-02-02,259.32,Basic,Success
T0004905,U058793,2026-04-15,1314.87,Pro,Success
T0004906,U058814,2026-03-28,669.45,Premium,Success
T0004907,U058826,2026-01-26,1195.83,Basic,Success
T0004908,U058829,2026-03-31,671.14,Basic,Success
T0004909,U058845,2026-02-28,838.6,Pro,Success
T0004910,U058851,2026-02-21,162.38,Basic,Success
T0004911,U058863,2026-03-17,255.77,Pro,Success
T0004912,U058897,2026-02-10,250.87,Premium,Success
T0004913,U058906,2026-03-16,595.89,Pro,Success
T0004914,U058917,2026-01-22,667.59,Pro,Success
T0004915,U058919,2026-03-30,528.83,Pro,Success
T0004916,U058954,2026-01-21,608.71,Pro,Success
T0004917,U058958,2026-01-31,1369.61,Basic,Success
T0004918,U058975,2026-04-01,189.01,Pro,Success
T0004919,U058979,2026-03-10,229.34,Basic,Success
T0004920,U058985,2026-01-29,310.54,Premium,Success
T0004921,U058996,2026-01-09,270.36,Pro,Failed
T0004922,U059001,2026-01-30,605.76,Pro,Success
T0004923,U059004,2026-04-01,887.11,Basic,Failed
T0004924,U059021,2026-03-16,287.12,Pro,Success
T0004925,U059022,2026-04-02,660.42,Pro,Success
T0004926,U059023,2026-01-30,461.23,Basic,Success
T0004927,U059027,2026-03-22,712.54,Pro,Success
T0004928,U059029,2026-02-14,1589.74,Premium,Success
T0004929,U059035,2026-02-13,1196.42,Premium,Failed
T0004930,U059084,2026-03-05,436.66,Basic,Success
T0004931,U059090,2026-01-21,521.03,Basic,Success
T0004932,U059115,2026-02-15,747.64,Pro,Failed
T0004933,U059129,2026-04-15,557.3,Basic,Failed
T0004934,U059137,2026-03-12,55.67,Premium,Success
T0004935,U059148,2026-02-01,175.97,Basic,Success
T0004936,U059163,2026-02-11,482.44,Basic,Success
T0004937,U059164,2026-04-29,317.91,Basic,Success
T0004938,U059166,2026-01-26,161.03,Pro,Success
T0004939,U059172,2026-04-09,823.39,Basic,Success
T0004940,U059186,2026-02-28,604.67,Basic,Success
T0004941,U059219,2026-03-15,1588.51,Basic,Success
T0004942,U059239,2026-04-24,1108.66,Pro,Success
T0004943,U059267,2026-01-22,864.2,Basic,Success
T0004944,U059268,2026-01-18,879.13,Basic,Success
T0004945,U059270,2026-02-25,1081.51,Pro,Success
T0004946,U059279,2026-04-26,541.58,Pro,Success
T0004947,U059286,2026-01-27,842.8,Basic,Success
T0004948,U059300,2026-03-20,622.5,Basic,Success
T0004949,U059312,2026-04-04,646.84,Premium,Success
T0004950,U059315,2026-02-23,553.61,Basic,Success
T0004951,U059340,2026-02-13,309.32,Basic,Success
T0004952,U059348,2026-01-30,798.71,Pro,Success
T0004953,U059363,2026-03-26,519.83,Basic,Success
T0004954,U059399,2026-02-06,197.65,Pro,Success
T0004955,U059417,2026-01-25,365.7,Pro,Success
T0004956,U059433,2026-02-03,1254.72,Premium,Success
T0004957,U059438,2026-03-22,803.36,Basic,Success
T0004958,U059452,2026-02-08,580.86,Pro,Success
T0004959,U059456,2026-02-21,820.1,Basic,Success
T0004960,U059459,2026-01-26,515.97,Basic,Success
T0004961,U059489,2026-03-09,665.23,Premium,Success
T0004962,U059507,2026-03-16,480.73,Basic,Success
T0004963,U059525,2026-04-11,461.58,Basic,Success
T0004964,U059539,2026-03-11,282.83,Pro,Success
T0004965,U059543,2026-04-16,615.68,Basic,Success
T0004966,U059548,2026-01-24,753.77,Basic,Success
T0004967,U059556,2026-03-14,327.9,Basic,Failed
T0004968,U059563,2026-01-12,403.43,Premium,Success
T0004969,U059579,2026-04-11,110.38,Pro,Success
T0004970,U059580,2026-03-01,420.39,Premium,Failed
T0004971,U059581,2026-03-29,517.95,Basic,Success
