user_id,experiment_name,experiment_group,assignment_date,variant_version
U058985,onboarding_v2,Control,2026-01-22,v1
U058986,onboarding_v2,Control,2026-02-03,v1
U058987,onboarding_v2,Control,2026-01-09,v1
U058988,onboarding_v2,Control,2026-02-19,v1
U058989,onboarding_v2,Treatment,2026-02-23,v2
U058990,onboarding_v2,Treatment,2026-02-27,v2
U058991,onboarding_v2,Control,2026-03-03,v1
U058992,onboarding_v2,Control,2026-02-07,v1
U058993,onboarding_v2,Control,2026-03-25,v1
U058994,onboarding_v2,Control,2026-01-27,v1
U058995,onboarding_v2,Treatment,2026-03-05,v2
U058996,onboarding_v2,Control,2026-01-03,v1
U058997,onboarding_v2,Treatment,2025-12-20,v2
U058998,onboarding_v2,Treatment,2026-01-24,v2
U058999,onboarding_v2,Control,2026-01-30,v1
U059000,onboarding_v2,Control,2026-03-10,v1
U059001,onboarding_v2,Control,2026-01-08,v1
U059002,onboarding_v2,Control,2026-01-19,v1
U059003,onboarding_v2,Control,2026-03-09,v1
U059004,onboarding_v2,Treatment,2026-03-11,v2
U059005,onboarding_v2,Control,2026-02-17,v1
U059006,onboarding_v2,Treatment,2026-02-09,v2
U059007,onboarding_v2,Treatment,2026-03-08,v2
U059008,onboarding_v2,Control,2026-01-16,v1
U059009,onboarding_v2,Control,2026-03-05,v1
U059010,onboarding_v2,Treatment,2026-01-08,v2
U059011,onboarding_v2,Control,2026-01-05,v1
U059012,onboarding_v2,Treatment,2026-03-13,v2
U059013,onboarding_v2,Treatment,2026-01-25,v2
U059014,onboarding_v2,Control,2026-02-22,v1
U059015,onboarding_v2,Control,2026-02-18,v1
U059016,onboarding_v2,Treatment,2026-03-13,v2
U059017,onboarding_v2,Control,2026-01-21,v1
U059018,onboarding_v2,Treatment,2026-02-20,v2
U059019,onboarding_v2,Control,2026-02-15,v1
U059020,onboarding_v2,Control,2026-01-09,v1
U059021,onboarding_v2,Control,2026-03-05,v1
U059022,onboarding_v2,Control,2026-03-18,v1
U059023,onboarding_v2,Treatment,2026-01-23,v2
U059024,onboarding_v2,Treatment,2026-03-02,v2
U059025,onboarding_v2,Treatment,2026-02-28,v2
U059026,onboarding_v2,Treatment,2026-01-08,v2
U059027,onboarding_v2,Control,2026-03-05,v1
U059028,onboarding_v2,Control,2026-02-24,v1
U059029,onboarding_v2,Treatment,2026-01-15,v2
U059030,onboarding_v2,Treatment,2026-02-21,v2
U059031,onboarding_v2,Treatment,2026-02-20,v2
U059032,onboarding_v2,Control,2026-01-04,v1
U059033,onboarding_v2,Treatment,2026-02-03,v2
U059034,onboarding_v2,Treatment,2026-01-24,v2
U059035,onboarding_v2,Treatment,2026-01-21,v2
U059036,onboarding_v2,Control,2026-01-02,v1
U059037,onboarding_v2,Treatment,2026-01-07,v2
U059038,onboarding_v2,Control,2026-02-25,v1
U059039,onboarding_v2,Control,2026-03-16,v1
U059040,onboarding_v2,Control,2026-03-17,v1
U059041,onboarding_v2,Control,2026-03-09,v1
U059042,onboarding_v2,Control,2026-02-04,v1
U059043,onboarding_v2,Control,2026-01-26,v1
U059044,onboarding_v2,Treatment,2026-01-18,v2
U059045,onboarding_v2,Control,2026-03-05,v1
U059046,onboarding_v2,Control,2026-02-25,v1
U059047,onboarding_v2,Control,2026-03-21,v1
U059048,onboarding_v2,Control,2026-02-24,v1
U059049,onboarding_v2,Treatment,2026-01-12,v2
U059050,onboarding_v2,Treatment,2026-02-06,v2
U059051,onboarding_v2,Treatment,2026-02-21,v2
U059052,onboarding_v2,Control,2026-01-19,v1
U059053,onboarding_v2,Control,2026-01-15,v1
U059054,onboarding_v2,Control,2026-03-27,v1
U059055,onboarding_v2,Control,2026-03-25,v1
U059056,onboarding_v2,Treatment,2026-02-21,v2
U059057,onboarding_v2,Control,2026-03-18,v1
U059058,onboarding_v2,Treatment,2026-03-28,v2
U059059,onboarding_v2,Treatment,2026-01-26,v2
U059060,onboarding_v2,Control,2026-02-14,v1
U059061,onboarding_v2,Treatment,2026-01-21,v2
U059062,onboarding_v2,Treatment,2026-03-22,v2
U059063,onboarding_v2,Treatment,2026-02-22,v2
U059064,onboarding_v2,Control,2026-01-29,v1
U059065,onboarding_v2,Control,2026-02-17,v1
U059066,onboarding_v2,Treatment,2026-03-27,v2
U059067,onboarding_v2,Treatment,2026-01-19,v2
U059068,onboarding_v2,Control,2026-02-23,v1
U059069,onboarding_v2,Control,2026-03-19,v1
U059070,onboarding_v2,Control,2026-03-28,v1
U059071,onboarding_v2,Control,2026-01-02,v1
U059072,onboarding_v2,Treatment,2026-02-01,v2
U059073,onboarding_v2,Control,2026-03-03,v1
U059074,onboarding_v2,Control,2026-01-07,v1
U059075,onboarding_v2,Treatment,2026-03-09,v2
U059076,onboarding_v2,Treatment,2026-03-28,v2
U059077,onboarding_v2,Treatment,2026-03-25,v2
U059078,onboarding_v2,Treatment,2026-01-22,v2
U059079,onboarding_v2,Control,2026-01-29,v1
U059080,onboarding_v2,Treatment,2026-01-04,v2
U059081,onboarding_v2,Treatment,2026-01-22,v2
U059082,onboarding_v2,Control,2026-03-25,v1
U059083,onboarding_v2,Control,2026-03-30,v1
U059084,onboarding_v2,Treatment,2026-02-22,v2
U059085,onboarding_v2,Control,2026-02-26,v1
U059086,onboarding_v2,Control,2026-01-10,v1
U059087,onboarding_v2,Treatment,2026-02-09,v2
U059088,onboarding_v2,Control,2026-01-20,v1
U059089,onboarding_v2,Control,2026-03-28,v1
U059090,onboarding_v2,Control,2026-01-11,v1
U059091,onboarding_v2,Treatment,2026-01-08,v2
U059092,onboarding_v2,Treatment,2026-02-05,v2
U059093,onboarding_v2,Control,2026-01-25,v1
U059094,onboarding_v2,Control,2026-02-08,v1
U059095,onboarding_v2,Treatment,2026-03-03,v2
U059096,onboarding_v2,Control,2026-03-28,v1
U059097,onboarding_v2,Control,2026-01-21,v1
U059098,onboarding_v2,Control,2026-01-19,v1
U059099,onboarding_v2,Control,2026-01-25,v1
U059100,onboarding_v2,Control,2026-03-28,v1
U059101,onboarding_v2,Control,2026-03-24,v1
U059102,onboarding_v2,Treatment,2026-01-05,v2
U059103,onboarding_v2,Control,2026-03-24,v1
U059104,onboarding_v2,Treatment,2026-01-12,v2
U059105,onboarding_v2,Control,2026-01-25,v1
U059106,onboarding_v2,Control,2026-01-05,v1
U059107,onboarding_v2,Treatment,2026-03-17,v2
U059108,onboarding_v2,Control,2026-01-27,v1
U059109,onboarding_v2,Control,2026-01-04,v1
U059110,onboarding_v2,Treatment,2026-03-24,v2
U059111,onboarding_v2,Control,2026-02-14,v1
U059112,onboarding_v2,Treatment,2026-02-16,v2
U059113,onboarding_v2,Control,2026-03-29,v1
U059114,onboarding_v2,Control,2026-01-28,v1
U059115,onboarding_v2,Treatment,2026-02-04,v2
U059116,onboarding_v2,Treatment,2026-01-16,v2
U059117,onboarding_v2,Control,2026-01-12,v1
U059118,onboarding_v2,Control,2026-03-21,v1
U059119,onboarding_v2,Treatment,2026-03-16,v2
U059120,onboarding_v2,Control,2026-02-12,v1
U059121,onboarding_v2,Treatment,2026-01-28,v2
U059122,onboarding_v2,Control,2026-03-28,v1
U059123,onboarding_v2,Control,2026-03-22,v1
U059124,onboarding_v2,Control,2026-01-19,v1
U059125,onboarding_v2,Control,2026-03-16,v1
U059126,onboarding_v2,Control,2026-03-09,v1
U059127,onboarding_v2,Control,2026-03-15,v1
U059128,onboarding_v2,Control,2026-02-24,v1
U059129,onboarding_v2,Treatment,2026-03-24,v2
U059130,onboarding_v2,Treatment,2026-02-05,v2
U059131,onboarding_v2,Control,2026-03-03,v1
U059132,onboarding_v2,Control,2026-02-08,v1
U059133,onboarding_v2,Control,2026-02-10,v1
U059134,onboarding_v2,Control,2026-03-01,v1
U059135,onboarding_v2,Control,2026-03-27,v1
U059136,onboarding_v2,Control,2026-03-07,v1
U059137,onboarding_v2,Control,2026-02-28,v1
U059138,onboarding_v2,Treatment,2026-02-09,v2
U059139,onboarding_v2,Control,2026-01-19,v1
U059140,onboarding_v2,Treatment,2026-02-24,v2
U059141,onboarding_v2,Treatment,2026-02-15,v2
U059142,onboarding_v2,Control,2026-01-04,v1
U059143,onboarding_v2,Control,2026-03-24,v1
U059144,onboarding_v2,Control,2026-03-03,v1
U059145,onboarding_v2,Control,2026-01-25,v1
U059146,onboarding_v2,Control,2026-03-04,v1
U059147,onboarding_v2,Control,2026-03-11,v1
U059148,onboarding_v2,Treatment,2026-01-13,v2
U059149,onboarding_v2,Control,2026-03-27,v1
U059150,onboarding_v2,Control,2026-01-04,v1
U059151,onboarding_v2,Treatment,2026-01-02,v2
U059152,onboarding_v2,Treatment,2026-03-08,v2
U059153,onboarding_v2,Treatment,2026-01-30,v2
U059154,onboarding_v2,Treatment,2026-01-04,v2
U059155,onboarding_v2,Control,2026-02-17,v1
U059156,onboarding_v2,Control,2026-02-12,v1
U059157,onboarding_v2,Treatment,2026-02-14,v2
U059158,onboarding_v2,Treatment,2026-01-13,v2
U059159,onboarding_v2,Control,2026-02-16,v1
U059160,onboarding_v2,Control,2026-01-28,v1
U059161,onboarding_v2,Treatment,2026-02-06,v2
U059162,onboarding_v2,Treatment,2026-01-28,v2
U059163,onboarding_v2,Control,2026-01-27,v1
U059164,onboarding_v2,Control,2026-03-30,v1
U059165,onboarding_v2,Treatment,2026-01-30,v2
U059166,onboarding_v2,Treatment,2026-01-06,v2
U059167,onboarding_v2,Control,2026-01-09,v1
U059168,onboarding_v2,Treatment,2026-01-06,v2
U059169,onboarding_v2,Treatment,2026-01-29,v2
U059170,onboarding_v2,Control,2026-03-28,v1
U059171,onboarding_v2,Treatment,2026-03-11,v2
U059172,onboarding_v2,Treatment,2026-03-27,v2
U059173,onboarding_v2,Treatment,2026-03-07,v2
U059174,onboarding_v2,Treatment,2026-02-22,v2
U059175,onboarding_v2,Control,2026-03-11,v1
U059176,onboarding_v2,Control,2026-01-05,v1
U059177,onboarding_v2,Treatment,2026-01-20,v2
U059178,onboarding_v2,Control,2026-01-12,v1
U059179,onboarding_v2,Treatment,2026-01-08,v2
U059180,onboarding_v2,Control,2026-02-27,v1
U059181,onboarding_v2,Control,2026-02-18,v1
U059182,onboarding_v2,Control,2026-03-05,v1
U059183,onboarding_v2,Control,2026-02-19,v1
U059184,onboarding_v2,Treatment,2026-02-08,v2
U059185,onboarding_v2,Treatment,2026-02-09,v2
U059186,onboarding_v2,Control,2026-01-31,v1
U059187,onboarding_v2,Control,2026-01-03,v1
U059188,onboarding_v2,Treatment,2026-03-24,v2
U059189,onboarding_v2,Treatment,2026-03-13,v2
U059190,onboarding_v2,Control,2026-01-30,v1
U059191,onboarding_v2,Treatment,2026-01-29,v2
U059192,onboarding_v2,Control,2026-03-11,v1
U059193,onboarding_v2,Control,2026-02-25,v1
U059194,onboarding_v2,Control,2026-03-07,v1
U059195,onboarding_v2,Control,2026-03-28,v1
U059196,onboarding_v2,Control,2026-03-04,v1
U059197,onboarding_v2,Control,2026-01-30,v1
U059198,onboarding_v2,Control,2026-02-22,v1
U059199,onboarding_v2,Treatment,2026-02-15,v2
U059200,onboarding_v2,Control,2026-01-09,v1
U059201,onboarding_v2,Control,2026-01-07,v1
U059202,onboarding_v2,Treatment,2026-03-04,v2
U059203,onboarding_v2,Control,2026-02-16,v1
U059204,onboarding_v2,Control,2026-02-13,v1
U059205,onboarding_v2,Treatment,2026-02-18,v2
U059206,onboarding_v2,Control,2026-03-20,v1
U059207,onboarding_v2,Treatment,2026-03-20,v2
U059208,onboarding_v2,Control,2026-03-26,v1
U059209,onboarding_v2,Treatment,2026-03-03,v2
U059210,onboarding_v2,Control,2026-02-28,v1
U059211,onboarding_v2,Treatment,2026-03-19,v2
U059212,onboarding_v2,Treatment,2026-03-16,v2
U059213,onboarding_v2,Control,2026-03-16,v1
U059214,onboarding_v2,Treatment,2026-03-25,v2
U059215,onboarding_v2,Treatment,2026-01-13,v2
U059216,onboarding_v2,Control,2026-01-30,v1
U059217,onboarding_v2,Treatment,2026-03-25,v2
U059218,onboarding_v2,Control,2026-02-12,v1
U059219,onboarding_v2,Control,2026-02-20,v1
U059220,onboarding_v2,Treatment,2026-01-08,v2
U059221,onboarding_v2,Control,2026-02-06,v1
U059222,onboarding_v2,Treatment,2026-03-31,v2
U059223,onboarding_v2,Treatment,2026-03-05,v2
U059224,onboarding_v2,Control,2026-02-08,v1
U059225,onboarding_v2,Treatment,2026-01-08,v2
U059226,onboarding_v2,Control,2026-03-03,v1
U059227,onboarding_v2,Control,2026-03-23,v1
U059228,onboarding_v2,Treatment,2026-02-08,v2
U059229,onboarding_v2,Control,2026-01-14,v1
U059230,onboarding_v2,Control,2026-02-21,v1
U059231,onboarding_v2,Treatment,2026-03-23,v2
U059232,onboarding_v2,Treatment,2026-02-26,v2
U059233,onboarding_v2,Treatment,2026-01-22,v2
U059234,onboarding_v2,Treatment,2026-01-23,v2
U059235,onboarding_v2,Control,2026-01-04,v1
U059236,onboarding_v2,Control,2026-03-15,v1
U059237,onboarding_v2,Control,2026-02-12,v1
U059238,onboarding_v2,Control,2026-01-11,v1
U059239,onboarding_v2,Treatment,2026-03-25,v2
U059240,onboarding_v2,Control,2026-01-19,v1
U059241,onboarding_v2,Control,2026-03-06,v1
U059242,onboarding_v2,Treatment,2026-01-02,v2
U059243,onboarding_v2,Treatment,2026-02-18,v2
U059244,onboarding_v2,Control,2026-03-10,v1
U059245,onboarding_v2,Control,2026-02-03,v1
U059246,onboarding_v2,Treatment,2026-01-04,v2
U059247,onboarding_v2,Treatment,2026-02-08,v2
U059248,onboarding_v2,Control,2026-02-18,v1
U059249,onboarding_v2,Control,2026-01-03,v1
U059250,onboarding_v2,Control,2026-01-26,v1
U059251,onboarding_v2,Control,2026-02-10,v1
U059252,onboarding_v2,Control,2026-03-06,v1
U059253,onboarding_v2,Control,2026-01-16,v1
U059254,onboarding_v2,Treatment,2026-02-27,v2
U059255,onboarding_v2,Treatment,2026-02-04,v2
U059256,onboarding_v2,Control,2026-03-24,v1
U059257,onboarding_v2,Control,2026-01-16,v1
U059258,onboarding_v2,Treatment,2026-02-02,v2
U059259,onboarding_v2,Control,2026-01-31,v1
U059260,onboarding_v2,Control,2026-01-22,v1
U059261,onboarding_v2,Control,2026-03-02,v1
U059262,onboarding_v2,Control,2026-03-25,v1
U059263,onboarding_v2,Treatment,2026-03-05,v2
U059264,onboarding_v2,Control,2026-03-11,v1
U059265,onboarding_v2,Control,2026-02-04,v1
U059266,onboarding_v2,Control,2026-02-08,v1
U059267,onboarding_v2,Treatment,2026-01-03,v2
U059268,onboarding_v2,Treatment,2026-01-13,v2
U059269,onboarding_v2,Control,2026-01-14,v1
U059270,onboarding_v2,Control,2026-02-10,v1
U059271,onboarding_v2,Treatment,2026-01-08,v2
U059272,onboarding_v2,Treatment,2026-01-19,v2
U059273,onboarding_v2,Control,2026-01-14,v1
U059274,onboarding_v2,Treatment,2026-03-16,v2
U059275,onboarding_v2,Treatment,2026-02-19,v2
U059276,onboarding_v2,Control,2026-03-02,v1
U059277,onboarding_v2,Control,2026-02-05,v1
U059278,onboarding_v2,Control,2026-03-08,v1
U059279,onboarding_v2,Treatment,2026-03-30,v2
U059280,onboarding_v2,Control,2026-03-18,v1
U059281,onboarding_v2,Treatment,2026-03-21,v2
U059282,onboarding_v2,Control,2026-02-14,v1
U059283,onboarding_v2,Treatment,2026-03-15,v2
U059284,onboarding_v2,Control,2026-03-23,v1
U059285,onboarding_v2,Control,2026-03-13,v1
U059286,onboarding_v2,Treatment,2026-01-07,v2
U059287,onboarding_v2,Treatment,2026-01-22,v2
U059288,onboarding_v2,Control,2026-01-09,v1
U059289,onboarding_v2,Treatment,2026-03-01,v2
U059290,onboarding_v2,Control,2026-02-12,v1
U059291,onboarding_v2,Control,2026-02-28,v1
U059292,onboarding_v2,Treatment,2026-02-09,v2
U059293,onboarding_v2,Control,2026-01-29,v1
U059294,onboarding_v2,Treatment,2026-02-24,v2
U059295,onboarding_v2,Control,2026-03-05,v1
U059296,onboarding_v2,Control,2026-02-11,v1
U059297,onboarding_v2,Control,2026-01-29,v1
U059298,onboarding_v2,Treatment,2026-01-21,v2
U059299,onboarding_v2,Control,2026-03-04,v1
U059300,onboarding_v2,Treatment,2026-03-04,v2
U059301,onboarding_v2,Treatment,2026-03-31,v2
U059302,onboarding_v2,Treatment,2026-02-07,v2
U059303,onboarding_v2,Treatment,2026-03-20,v2
U059304,onboarding_v2,Control,2026-03-07,v1
U059305,onboarding_v2,Treatment,2026-01-12,v2
U059306,onboarding_v2,Treatment,2026-02-02,v2
U059307,onboarding_v2,Treatment,2026-03-20,v2
U059308,onboarding_v2,Treatment,2026-01-01,v2
U059309,onboarding_v2,Treatment,2026-03-09,v2
U059310,onboarding_v2,Treatment,2026-01-28,v2
U059311,onboarding_v2,Treatment,2026-03-03,v2
U059312,onboarding_v2,Treatment,2026-03-19,v2
U059313,onboarding_v2,Control,2026-02-28,v1
U059314,onboarding_v2,Treatment,2026-02-18,v2
U059315,onboarding_v2,Control,2026-02-14,v1
U059316,onboarding_v2,Treatment,2026-03-18,v2
U059317,onboarding_v2,Control,2026-01-06,v1
U059318,onboarding_v2,Control,2026-01-20,v1
U059319,onboarding_v2,Treatment,2026-03-26,v2
U059320,onboarding_v2,Treatment,2026-01-16,v2
U059321,onboarding_v2,Control,2026-01-12,v1
U059322,onboarding_v2,Control,2026-02-21,v1
U059323,onboarding_v2,Control,2026-01-20,v1
U059324,onboarding_v2,Treatment,2026-02-27,v2
U059325,onboarding_v2,Treatment,2026-02-14,v2
U059326,onboarding_v2,Treatment,2026-01-02,v2
U059327,onboarding_v2,Treatment,2026-02-03,v2
U059328,onboarding_v2,Control,2026-01-26,v1
U059329,onboarding_v2,Treatment,2026-02-02,v2
U059330,onboarding_v2,Control,2026-02-11,v1
U059331,onboarding_v2,Control,2026-03-06,v1
U059332,onboarding_v2,Control,2026-01-08,v1
U059333,onboarding_v2,Treatment,2026-03-06,v2
U059334,onboarding_v2,Treatment,2026-01-10,v2
U059335,onboarding_v2,Control,2026-02-01,v1
U059336,onboarding_v2,Control,2026-02-20,v1
U059337,onboarding_v2,Treatment,2026-02-26,v2
U059338,onboarding_v2,Treatment,2026-02-09,v2
U059339,onboarding_v2,Control,2026-03-07,v1
U059340,onboarding_v2,Treatment,2026-01-31,v2
U059341,onboarding_v2,Treatment,2026-03-04,v2
U059342,onboarding_v2,Treatment,2026-03-09,v2
U059343,onboarding_v2,Treatment,2026-02-25,v2
U059344,onboarding_v2,Treatment,2026-01-12,v2
U059345,onboarding_v2,Control,2026-01-31,v1
U059346,onboarding_v2,Treatment,2026-01-23,v2
U059347,onboarding_v2,Control,2026-02-02,v1
U059348,onboarding_v2,Treatment,2026-01-08,v2
U059349,onboarding_v2,Treatment,2026-03-03,v2
U059350,onboarding_v2,Treatment,2026-03-21,v2
U059351,onboarding_v2,Treatment,2026-01-15,v2
U059352,onboarding_v2,Treatment,2026-02-10,v2
U059353,onboarding_v2,Control,2026-02-21,v1
U059354,onboarding_v2,Treatment,2026-01-26,v2
U059355,onboarding_v2,Treatment,2026-03-19,v2
U059356,onboarding_v2,Treatment,2026-01-12,v2
U059357,onboarding_v2,Control,2026-01-27,v1
U059358,onboarding_v2,Control,2026-03-09,v1
U059359,onboarding_v2,Control,2026-01-30,v1
U059360,onboarding_v2,Control,2026-01-04,v1
U059361,onboarding_v2,Control,2026-02-23,v1
U059362,onboarding_v2,Treatment,2026-02-03,v2
U059363,onboarding_v2,Treatment,2026-03-09,v2
U059364,onboarding_v2,Treatment,2026-03-25,v2
U059365,onboarding_v2,Treatment,2026-02-25,v2
U059366,onboarding_v2,Control,2026-01-18,v1
U059367,onboarding_v2,Control,2026-02-16,v1
U059368,onboarding_v2,Treatment,2026-03-13,v2
U059369,onboarding_v2,Control,2026-03-01,v1
U059370,onboarding_v2,Treatment,2026-02-28,v2
U059371,onboarding_v2,Control,2026-01-02,v1
U059372,onboarding_v2,Treatment,2026-03-14,v2
U059373,onboarding_v2,Treatment,2026-01-16,v2
U059374,onboarding_v2,Control,2026-03-27,v1
U059375,onboarding_v2,Control,2026-02-27,v1
U059376,onboarding_v2,Treatment,2026-01-13,v2
U059377,onboarding_v2,Treatment,2026-01-05,v2
U059378,onboarding_v2,Control,2026-02-08,v1
U059379,onboarding_v2,Control,2026-01-15,v1
U059380,onboarding_v2,Treatment,2026-03-13,v2
U059381,onboarding_v2,Control,2026-03-29,v1
U059382,onboarding_v2,Control,2026-01-19,v1
U059383,onboarding_v2,Treatment,2026-03-23,v2
U059384,onboarding_v2,Control,2026-03-26,v1
U059385,onboarding_v2,Control,2026-02-18,v1
U059386,onboarding_v2,Treatment,2026-02-08,v2
U059387,onboarding_v2,Treatment,2026-03-19,v2
U059388,onboarding_v2,Treatment,2026-01-15,v2
U059389,onboarding_v2,Control,2026-02-24,v1
U059390,onboarding_v2,Treatment,2026-03-08,v2
U059391,onboarding_v2,Treatment,2026-02-25,v2
U059392,onboarding_v2,Treatment,2026-02-14,v2
U059393,onboarding_v2,Treatment,2026-03-16,v2
U059394,onboarding_v2,Treatment,2026-02-26,v2
U059395,onboarding_v2,Treatment,2026-03-08,v2
U059396,onboarding_v2,Treatment,2026-01-06,v2
U059397,onboarding_v2,Control,2026-03-11,v1
U059398,onboarding_v2,Control,2026-01-31,v1
U059399,onboarding_v2,Control,2026-01-22,v1
U059400,onboarding_v2,Control,2026-03-26,v1
U059401,onboarding_v2,Control,2026-02-07,v1
U059402,onboarding_v2,Control,2026-02-27,v1
U059403,onboarding_v2,Control,2026-03-11,v1
U059404,onboarding_v2,Control,2026-01-29,v1
U059405,onboarding_v2,Control,2026-02-25,v1
U059406,onboarding_v2,Control,2026-01-11,v1
U059407,onboarding_v2,Treatment,2026-02-17,v2
U059408,onboarding_v2,Treatment,2026-03-27,v2
U059409,onboarding_v2,Control,2026-03-01,v1
U059410,onboarding_v2,Control,2026-02-20,v1
U059411,onboarding_v2,Control,2026-02-08,v1
U059412,onboarding_v2,Control,2026-01-06,v1
U059413,onboarding_v2,Control,2026-01-30,v1
U059414,onboarding_v2,Control,2026-03-30,v1
U059415,onboarding_v2,Treatment,2026-01-01,v2
U059416,onboarding_v2,Control,2026-03-27,v1
U059417,onboarding_v2,Treatment,2026-01-09,v2
U059418,onboarding_v2,Control,2026-02-14,v1
U059419,onboarding_v2,Control,2026-01-08,v1
U059420,onboarding_v2,Control,2026-02-03,v1
U059421,onboarding_v2,Control,2026-03-21,v1
U059422,onboarding_v2,Treatment,2026-03-24,v2
U059423,onboarding_v2,Treatment,2026-01-08,v2
U059424,onboarding_v2,Treatment,2026-01-12,v2
U059425,onboarding_v2,Treatment,2026-02-12,v2
U059426,onboarding_v2,Control,2026-02-25,v1
U059427,onboarding_v2,Control,2026-01-31,v1
U059428,onboarding_v2,Treatment,2026-02-12,v2
U059429,onboarding_v2,Treatment,2026-02-02,v2
U059430,onboarding_v2,Control,2026-01-19,v1
U059431,onboarding_v2,Control,2026-03-29,v1
U059432,onboarding_v2,Treatment,2026-02-24,v2
U059433,onboarding_v2,Treatment,2026-01-04,v2
U059434,onboarding_v2,Treatment,2026-01-12,v2
U059435,onboarding_v2,Control,2026-03-28,v1
U059436,onboarding_v2,Treatment,2026-03-25,v2
U059437,onboarding_v2,Control,2026-01-28,v1
U059438,onboarding_v2,Treatment,2026-02-27,v2
U059439,onboarding_v2,Control,2026-02-17,v1
U059440,onboarding_v2,Control,2026-01-01,v1
U059441,onboarding_v2,Control,2026-03-16,v1
U059442,onboarding_v2,Treatment,2026-02-13,v2
U059443,onboarding_v2,Treatment,2026-03-04,v2
U059444,onboarding_v2,Treatment,2026-02-07,v2
U059445,onboarding_v2,Treatment,2026-01-09,v2
U059446,onboarding_v2,Treatment,2026-01-06,v2
U059447,onboarding_v2,Control,2026-03-11,v1
U059448,onboarding_v2,Control,2026-02-21,v1
U059449,onboarding_v2,Treatment,2026-03-08,v2
